package_name,class_name,method_name,method_signature,method_FEN,missed_instr,covered_instr,percentage_instr,missed_branches,covered_branches,percentage_branches,complexity,missed_lines,covered_lines,percentage_lines,missed_methods,covered_methods,percentage_methods
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerModifier,<init>,() → void,com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.<init>(),0,3,1.0,0,0,coverage not available since no branches,1,0,1,1.0,0,1,1.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerModifier,changeProperties,"(com.fasterxml.jackson.databind.SerializationConfig, com.fasterxml.jackson.databind.BeanDescription, java.util.List) → java.util.List","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.changeProperties(SerializationConfig,BeanDescription,List)",93,0,0.0,12,0,0.0,7,20,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerModifier,modifySerializer,"(com.fasterxml.jackson.databind.SerializationConfig, com.fasterxml.jackson.databind.BeanDescription, com.fasterxml.jackson.databind.JsonSerializer) → com.fasterxml.jackson.databind.JsonSerializer","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.modifySerializer(SerializationConfig,BeanDescription,JsonSerializer)",11,0,0.0,2,0,0.0,2,3,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,<init>,(com.fasterxml.jackson.databind.ser.std.BeanSerializerBase) → void,com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>(BeanSerializerBase),130,0,0.0,20,0,0.0,11,28,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,<init>,"(com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase, com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter) → void","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>(XmlBeanSerializerBase,ObjectIdWriter)",21,0,0.0,0,0,coverage not available since no branches,1,6,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,<init>,"(com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase, com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter, java.lang.Object) → void","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>(XmlBeanSerializerBase,ObjectIdWriter,Object)",22,0,0.0,0,0,coverage not available since no branches,1,6,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,<init>,"(com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase, java.util.Set, java.util.Set) → void","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>(XmlBeanSerializerBase,Set,Set)",22,0,0.0,0,0,coverage not available since no branches,1,6,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,<init>,"(com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase, com.fasterxml.jackson.databind.util.NameTransformer) → void","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>(XmlBeanSerializerBase,NameTransformer)",21,0,0.0,0,0,coverage not available since no branches,1,6,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,<init>,"(com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase, com.fasterxml.jackson.databind.ser.BeanPropertyWriter[], com.fasterxml.jackson.databind.ser.BeanPropertyWriter[]) → void","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>(XmlBeanSerializerBase,BeanPropertyWriter[],BeanPropertyWriter[])",22,0,0.0,0,0,coverage not available since no branches,1,6,0,0.0,1,0,0.0
com/fasterxml/jackson/dataformat/xml/ser,com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase,serializeFields,"(java.lang.Object, com.fasterxml.jackson.core.JsonGenerator, com.fasterxml.jackson.databind.SerializerProvider) → void","com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeFields(Object,JsonGenerator,SerializerProvider)",158,0,0.0,30,0,0.0,16,40,0,0.0,1,0,0.0
