FEN:START_ID,FEN:END_ID,:TYPE
org.apache.commons.lang3.LocaleUtils.availableLocaleList(Predicate).CFG_Path_1,org.apache.commons.lang3.LocaleUtils.availableLocaleList(),Uses_Method
org.apache.commons.lang3.LocaleUtils.isAvailableLocale(Locale).CFG_Path_1,org.apache.commons.lang3.LocaleUtils.availableLocaleSet(),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String).CFG_Path_1,org.apache.commons.lang3.StringUtils.isAllUpperCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String).CFG_Path_2,org.apache.commons.lang3.StringUtils.isAllUpperCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String).CFG_Path_3,org.apache.commons.lang3.StringUtils.isAllUpperCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String).CFG_Path_1,org.apache.commons.lang3.StringUtils.isAllLowerCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String).CFG_Path_2,org.apache.commons.lang3.StringUtils.isAllLowerCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String).CFG_Path_3,org.apache.commons.lang3.StringUtils.isAllLowerCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String).CFG_Path_4,org.apache.commons.lang3.StringUtils.isAllLowerCase(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String).CFG_Path_1,org.apache.commons.lang3.StringUtils.isNumeric(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String).CFG_Path_2,org.apache.commons.lang3.StringUtils.isNumeric(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String).CFG_Path_3,org.apache.commons.lang3.StringUtils.isNumeric(CharSequence),Uses_Method
org.apache.commons.lang3.LocaleUtils.localeLookupList(Locale).CFG_Path_1,"org.apache.commons.lang3.LocaleUtils.localeLookupList(Locale,Locale)",Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_1,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_2,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_3,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_4,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_5,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_6,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_6,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_7,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_7,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_8,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_8,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_8,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_9,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_9,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_9,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_10,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_10,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_10,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_11,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_11,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_12,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_12,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_13,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_13,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_13,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_14,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_14,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_14,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_15,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_15,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_16,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_17,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_18,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_19,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_20,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_20,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_21,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_21,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_22,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_22,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_22,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_23,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_23,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_23,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_24,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_24,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_24,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_25,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_25,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_26,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_26,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_27,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_27,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_27,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_28,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_28,org.apache.commons.lang3.LocaleUtils.isNumericAreaCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_28,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_29,org.apache.commons.lang3.LocaleUtils.isISO3166CountryCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.parseLocale(String).CFG_Path_29,org.apache.commons.lang3.LocaleUtils.isISO639LanguageCode(String),Uses_Method
org.apache.commons.lang3.LocaleUtils.toLocale(String).CFG_Path_4,org.apache.commons.lang3.LocaleUtils.parseLocale(String),Uses_Method
org.apache.commons.lang3.SerializationUtils.deserialize(byte[]).CFG_Path_1,org.apache.commons.lang3.SerializationUtils.deserialize(InputStream),Uses_Method
org.apache.commons.lang3.SerializationUtils.roundtrip(Serializable).CFG_Path_1,org.apache.commons.lang3.SerializationUtils.deserialize(byte[]),Uses_Method
org.apache.commons.lang3.SerializationUtils.roundtrip(Serializable).CFG_Path_1,org.apache.commons.lang3.SerializationUtils.serialize(Serializable),Uses_Method
org.apache.commons.lang3.SerializationUtils.serialize(Serializable).CFG_Path_1,"org.apache.commons.lang3.SerializationUtils.serialize(Serializable,OutputStream)",Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_1,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_2,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_4,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_5,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_6,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_7,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_9,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_10,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_12,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_13,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_14,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream.resolveClass(ObjectStreamClass).CFG_Path_15,org.apache.commons.lang3.ClassUtils.getPrimitiveClass(String),Uses_Method
"org.apache.commons.lang3.DoubleRange.of(double,double).CFG_Path_1","org.apache.commons.lang3.DoubleRange.of(Double,Double)",Uses_Method
"org.apache.commons.lang3.DoubleRange.of(Double,Double).CFG_Path_1","org.apache.commons.lang3.DoubleRange.<init>(Double,Double)",Uses_Method
"org.apache.commons.lang3.DoubleRange.<init>(Double,Double).CFG_Path_1","org.apache.commons.lang3.NumberRange.<init>(Number,Number,Comparator)",Uses_Method
org.apache.commons.lang3.Conversion.binaryBeMsb0ToHexDigit(boolean[]).CFG_Path_1,"org.apache.commons.lang3.Conversion.binaryBeMsb0ToHexDigit(boolean[],int)",Uses_Method
org.apache.commons.lang3.Conversion.binaryToHexDigit(boolean[]).CFG_Path_1,"org.apache.commons.lang3.Conversion.binaryToHexDigit(boolean[],int)",Uses_Method
org.apache.commons.lang3.Conversion.binaryToHexDigitMsb0_4bits(boolean[]).CFG_Path_1,"org.apache.commons.lang3.Conversion.binaryToHexDigitMsb0_4bits(boolean[],int)",Uses_Method
"org.apache.commons.lang3.Conversion.byteArrayToUuid(byte[],int).CFG_Path_1","org.apache.commons.lang3.Conversion.byteArrayToLong(byte[],int,long,int,int)",Uses_Method
"org.apache.commons.lang3.Conversion.byteToHex(byte,int,String,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.byteToHex(byte,int,String,int,int).CFG_Path_3",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.hexToByte(String,int,byte,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.hexDigitToInt(char),Uses_Method
"org.apache.commons.lang3.Conversion.hexToInt(String,int,int,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.hexDigitToInt(char),Uses_Method
"org.apache.commons.lang3.Conversion.hexToLong(String,int,long,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.hexDigitToInt(char),Uses_Method
"org.apache.commons.lang3.Conversion.hexToShort(String,int,short,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.hexDigitToInt(char),Uses_Method
"org.apache.commons.lang3.Conversion.intToHex(int,int,String,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.intToHex(int,int,String,int,int).CFG_Path_3",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.longToHex(long,int,String,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.longToHex(long,int,String,int,int).CFG_Path_3",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.shortToHex(short,int,String,int,int).CFG_Path_2",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.shortToHex(short,int,String,int,int).CFG_Path_3",org.apache.commons.lang3.Conversion.intToHexDigit(int),Uses_Method
"org.apache.commons.lang3.Conversion.uuidToByteArray(UUID,byte[],int,int).CFG_Path_1","org.apache.commons.lang3.Conversion.longToByteArray(long,int,byte[],int,int)",Uses_Method
"org.apache.commons.lang3.Conversion.uuidToByteArray(UUID,byte[],int,int).CFG_Path_2","org.apache.commons.lang3.Conversion.longToByteArray(long,int,byte[],int,int)",Uses_Method
org.apache.commons.lang3.SystemUtils.getJavaHome().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getJavaHome(),Uses_Method
org.apache.commons.lang3.SystemUtils.getJavaHomePath().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getJavaHome(),Uses_Method
org.apache.commons.lang3.SystemUtils.getJavaIoTmpDir().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getJavaIoTmpdir(),Uses_Method
org.apache.commons.lang3.SystemUtils.getJavaIoTmpDirPath().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getJavaIoTmpdir(),Uses_Method
org.apache.commons.lang3.SystemUtils.getJavaVersionMatches(String).CFG_Path_1,"org.apache.commons.lang3.SystemUtils.isJavaVersionMatch(String,String)",Uses_Method
"org.apache.commons.lang3.SystemUtils.getOsMatches(String,String).CFG_Path_1","org.apache.commons.lang3.SystemUtils.isOsMatch(String,String,String,String)",Uses_Method
org.apache.commons.lang3.SystemUtils.getOsNameMatches(String).CFG_Path_1,"org.apache.commons.lang3.SystemUtils.isOsNameMatch(String,String)",Uses_Method
org.apache.commons.lang3.SystemUtils.getUserDir().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getUserDir(),Uses_Method
org.apache.commons.lang3.SystemUtils.getUserDirPath().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getUserDir(),Uses_Method
org.apache.commons.lang3.SystemUtils.getUserHome().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getUserHome(),Uses_Method
org.apache.commons.lang3.SystemUtils.getUserHomePath().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getUserHome(),Uses_Method
org.apache.commons.lang3.SystemUtils.getUserName().CFG_Path_1,org.apache.commons.lang3.SystemProperties.getUserName(),Uses_Method
org.apache.commons.lang3.SystemUtils.getUserName(String).CFG_Path_1,org.apache.commons.lang3.SystemProperties.getUserName(String),Uses_Method
org.apache.commons.lang3.SystemUtils.isJavaVersionAtLeast(JavaVersion).CFG_Path_1,org.apache.commons.lang3.JavaVersion.atLeast(JavaVersion),Uses_Method
org.apache.commons.lang3.SystemUtils.isJavaVersionAtMost(JavaVersion).CFG_Path_1,org.apache.commons.lang3.JavaVersion.atMost(JavaVersion),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsMatch(String,String,String,String).CFG_Path_1","org.apache.commons.lang3.SystemUtils.isOsNameMatch(String,String)",Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsMatch(String,String,String,String).CFG_Path_1","org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String)",Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsMatch(String,String,String,String).CFG_Path_2","org.apache.commons.lang3.SystemUtils.isOsNameMatch(String,String)",Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsMatch(String,String,String,String).CFG_Path_2","org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String)",Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsMatch(String,String,String,String).CFG_Path_3","org.apache.commons.lang3.SystemUtils.isOsNameMatch(String,String)",Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsNameMatch(String,String).CFG_Path_1","org.apache.commons.lang3.Strings.startsWith(CharSequence,CharSequence)",Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_1",org.apache.commons.lang3.StringUtils.isEmpty(CharSequence),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_2",org.apache.commons.lang3.JavaVersion.split(String),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_2",org.apache.commons.lang3.StringUtils.isEmpty(CharSequence),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_3",org.apache.commons.lang3.JavaVersion.split(String),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_3",org.apache.commons.lang3.StringUtils.isEmpty(CharSequence),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_4",org.apache.commons.lang3.JavaVersion.split(String),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_4",org.apache.commons.lang3.StringUtils.isEmpty(CharSequence),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_5",org.apache.commons.lang3.JavaVersion.split(String),Uses_Method
"org.apache.commons.lang3.SystemUtils.isOsVersionMatch(String,String).CFG_Path_5",org.apache.commons.lang3.StringUtils.isEmpty(CharSequence),Uses_Method
org.apache.commons.lang3.mutable.MutableByte.compareTo(MutableByte).CFG_Path_1,"org.apache.commons.lang3.math.NumberUtils.compare(byte,byte)",Uses_Method
org.apache.commons.lang3.mutable.MutableByte.equals(Object).CFG_Path_1,org.apache.commons.lang3.mutable.MutableByte.byteValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableByte.equals(Object).CFG_Path_2,org.apache.commons.lang3.mutable.MutableByte.byteValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableByte.toByte().CFG_Path_1,org.apache.commons.lang3.mutable.MutableByte.byteValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableBoolean.compareTo(MutableBoolean).CFG_Path_1,"org.apache.commons.lang3.BooleanUtils.compare(boolean,boolean)",Uses_Method
org.apache.commons.lang3.mutable.MutableBoolean.equals(Object).CFG_Path_1,org.apache.commons.lang3.mutable.MutableBoolean.booleanValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableBoolean.equals(Object).CFG_Path_2,org.apache.commons.lang3.mutable.MutableBoolean.booleanValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableBoolean.toBoolean().CFG_Path_1,org.apache.commons.lang3.mutable.MutableBoolean.booleanValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableLong.compareTo(MutableLong).CFG_Path_1,"org.apache.commons.lang3.math.NumberUtils.compare(long,long)",Uses_Method
org.apache.commons.lang3.mutable.MutableLong.equals(Object).CFG_Path_1,org.apache.commons.lang3.mutable.MutableLong.longValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableLong.equals(Object).CFG_Path_2,org.apache.commons.lang3.mutable.MutableLong.longValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableLong.toLong().CFG_Path_1,org.apache.commons.lang3.mutable.MutableLong.longValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableDouble.toDouble().CFG_Path_1,org.apache.commons.lang3.mutable.MutableDouble.doubleValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableInt.compareTo(MutableInt).CFG_Path_1,"org.apache.commons.lang3.math.NumberUtils.compare(int,int)",Uses_Method
org.apache.commons.lang3.mutable.MutableInt.equals(Object).CFG_Path_1,org.apache.commons.lang3.mutable.MutableInt.intValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableInt.equals(Object).CFG_Path_2,org.apache.commons.lang3.mutable.MutableInt.intValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableInt.toInteger().CFG_Path_1,org.apache.commons.lang3.mutable.MutableInt.intValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableFloat.toFloat().CFG_Path_1,org.apache.commons.lang3.mutable.MutableFloat.floatValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableShort.compareTo(MutableShort).CFG_Path_1,"org.apache.commons.lang3.math.NumberUtils.compare(short,short)",Uses_Method
org.apache.commons.lang3.mutable.MutableShort.equals(Object).CFG_Path_1,org.apache.commons.lang3.mutable.MutableShort.shortValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableShort.equals(Object).CFG_Path_2,org.apache.commons.lang3.mutable.MutableShort.shortValue(),Uses_Method
org.apache.commons.lang3.mutable.MutableShort.toShort().CFG_Path_1,org.apache.commons.lang3.mutable.MutableShort.shortValue(),Uses_Method
"org.apache.commons.lang3.StringUtils.abbreviate(String,int).CFG_Path_1","org.apache.commons.lang3.StringUtils.abbreviate(String,String,int,int)",Uses_Method
