FEN:START_ID,FEN:END_ID,:TYPE
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.formatParserFeaturesMask(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.formatParserFeaturesMask().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.formatGeneratorFeaturesMask(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.formatGeneratorFeaturesMask().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.nameForTextElement(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.nameForTextElement().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory().CFG_Path_2,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.defaultInputFactory(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.defaultInputFactory().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory().CFG_Path_2,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.defaultOutputFactory(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.defaultOutputFactory().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.staxClassLoader(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.staxClassLoader().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.staxClassLoader(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.staxClassLoader().CFG_Path_2,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlNameProcessor(),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlNameProcessor().CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.nameForTextElement(String),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.nameForTextElement(String).CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory(XMLInputFactory),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory(XMLInputFactory).CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory(XMLOutputFactory),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory(XMLOutputFactory).CFG_Path_1,Has_CFG_Path
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.inputFactory(XMLInputFactory),com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.inputFactory(XMLInputFactory).CFG_Path_1,Has_CFG_Path
