:START_ID,:END_ID,:TYPE
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeStartElement(XMLStreamWriter2,String,String)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeEndElement(XMLStreamWriter2,int)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writePrologLinefeed(XMLStreamWriter2),Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,String,boolean)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,char[],int,int,boolean)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,boolean)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,int)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,long)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,double)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,float)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,BigInteger)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,BigDecimal)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,Base64Variant,byte[],int,int)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter,"com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter.writeLeafNullElement(XMLStreamWriter2,String,String)",Has_Method
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder,com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.formatParserFeaturesMask(),Has_Method
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder,com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.formatGeneratorFeaturesMask(),Has_Method
