:START_ID,:END_ID,:TYPE
org.apache.commons.codec.DecoderException,org.apache.commons.codec.DecoderException.serialVersionUID,Has_Field
org.apache.commons.codec.net.Utils,org.apache.commons.codec.net.Utils.RADIX,Has_Field
org.apache.commons.codec.net.RFC1522Codec,org.apache.commons.codec.net.RFC1522Codec.SEP,Has_Field
org.apache.commons.codec.net.RFC1522Codec,org.apache.commons.codec.net.RFC1522Codec.POSTFIX,Has_Field
org.apache.commons.codec.net.RFC1522Codec,org.apache.commons.codec.net.RFC1522Codec.PREFIX,Has_Field
org.apache.commons.codec.net.RFC1522Codec,org.apache.commons.codec.net.RFC1522Codec.charset,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.PRINTABLE_CHARS,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.ESCAPE_CHAR,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.TAB,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.SPACE,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.CR,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.LF,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.MIN_BYTES,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.SAFE_LENGTH,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.charset,Has_Field
org.apache.commons.codec.net.QuotedPrintableCodec,org.apache.commons.codec.net.QuotedPrintableCodec.strict,Has_Field
org.apache.commons.codec.net.QCodec,org.apache.commons.codec.net.QCodec.PRINTABLE_CHARS,Has_Field
org.apache.commons.codec.net.QCodec,org.apache.commons.codec.net.QCodec.SPACE,Has_Field
org.apache.commons.codec.net.QCodec,org.apache.commons.codec.net.QCodec.UNDERSCORE,Has_Field
org.apache.commons.codec.net.QCodec,org.apache.commons.codec.net.QCodec.encodeBlanks,Has_Field
